name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate
pt sitra wimax,sitra4gwimax.com,,retail,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-sitra-wimax,1,3
zahid integra solusi,zis.co.id,2011.0,industrial automation,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/zahid-integra-solusi,1,1
dinas cipta karya dan tata ruang surabaya,,,government administration,1 - 10,"surabaya, east java, indonesia",indonesia,linkedin.com/company/dcktrsurabaya,1,3
kusima,ku-si-ma.com,2015.0,arts and crafts,1 - 10,"bandung, west java, indonesia",indonesia,linkedin.com/company/kusima,1,1
director triple eff consulting,tripleeffconsulting.com,2015.0,logistics and supply chain,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/triple-eff-consulting,1,1
wamr digital creative studio,whenaldimetratna.com,2009.0,information technology and services,1 - 10,"bandung, west java, indonesia",indonesia,linkedin.com/company/whenaldimetratna,1,1
pt rumah teknologi indonesia,rumah-teknologi.com,2017.0,education management,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-rumah-teknologi-indonesia,1,1
archatra media internasional (witness),witness.id,2017.0,online media,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/archatra-media-internasional-witness,1,1
perkasa equatorial sembakung ltd.,muliagraha.co.id,,oil & energy,1 - 10,,indonesia,linkedin.com/company/perkasa-equatorial-sembakung-ltd-,1,1
cv duta maju lancar,dutamajulancar.com,,furniture,1 - 10,"jepara, jawa tengah, indonesia",indonesia,linkedin.com/company/cv-duta-maju-lancar,1,1
pt swts indonesia,swtsindo.com,2009.0,oil & energy,1 - 10,"sidoarjo, east java, indonesia",indonesia,linkedin.com/company/ptswtsindonesia,1,1
andrastudio,andrastudio.com,2005.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/andrastudio,1,1
adnomali,adnomali.com,2017.0,marketing and advertising,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/adnomali,1,2
triprockets,triprockets.com,2015.0,internet,1 - 10,"tangerang, banten, indonesia",indonesia,linkedin.com/company/triprockets,1,1
kusu island resort,kusuislandresort.com,2016.0,hospitality,1 - 10,"selatan, east java, indonesia",indonesia,linkedin.com/company/kusu-island-resort,1,1
"center for entrepreneurship development and studies, universitas indonesia",,1998.0,non-profit organization management,1 - 10,"depok, west java, indonesia",indonesia,linkedin.com/company/cedsui,1,3
"sarimakmur tunggal mandiri, pt",sarimakmurtunggalmandiri.com,,import and export,1 - 10,"medan, north sumatra, indonesia",indonesia,linkedin.com/company/sarimakmur-tunggal-mandiri-pt,1,2
institut asesmen indonesia,assessment-iai.com,2007.0,management consulting,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/institut-asesmen-indonesia,1,5
priority confex,priority-confex.com,2011.0,events services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-prioritas-nomor-satu,1,2
bolasalju,bolasalju.co.id,2017.0,marketing and advertising,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/bolasalju,1,1
upward project,upwardproject.com,2012.0,computer software,1 - 10,"surabaya, jawa timur, indonesia",indonesia,linkedin.com/company/upwardproject,1,1
politeknik soca,soca.ac.id,2011.0,education management,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/politeknik-soca,1,1
pastimiring.com,pastimiring.com,2014.0,information services,1 - 10,,indonesia,linkedin.com/company/pastimiring-com,1,1
second vision corp,secondvisioncorp.com,2013.0,program development,1 - 10,"yogyakarta, yogyakarta, indonesia",indonesia,linkedin.com/company/second-vision-corp,1,1
options rental,optionsrental.com,2003.0,facilities services,1 - 10,"denpasar, bali, indonesia",indonesia,linkedin.com/company/options-rental,1,1
pt. rirana pratama mandiri,maintenancechemical.com,2012.0,chemicals,1 - 10,"bekasi, jawa barat, indonesia",indonesia,linkedin.com/company/rirana-pratama-mandiri-pt,1,2
"golden stone indonesia, pt",gosindo.com,,building materials,1 - 10,"surabaya, east java, indonesia",indonesia,linkedin.com/company/golden-stone-indonesia-pt,1,1
pt mitrasetia kemalindo,mitraindustries.net,1990.0,mechanical or industrial engineering,1 - 10,"bekasi, west java, indonesia",indonesia,linkedin.com/company/pt-mitrasetia-kemalindo,1,1
pt. north artchitecture,northartchitecture.com,2009.0,architecture & planning,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-north-artchitecture,1,4
lombok friendly,lombokfriendly.info,2013.0,"leisure, travel & tourism",1 - 10,"praya, nusa tenggara barat, indonesia",indonesia,linkedin.com/company/lombokfriendly,1,1
invent creative computer course,inventcourse.com,2015.0,computer software,1 - 10,"surabaya, east java, indonesia",indonesia,linkedin.com/company/invent-creative-computer-course,1,1
xdesignstudio,xdesignstudio.org,2011.0,design,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/xdesignstudio,1,1
folarpos instant,folarpos.co.id,2016.0,information technology and services,1 - 10,"sleman, yogyakarta, indonesia",indonesia,linkedin.com/company/folarpos-salepoint,1,1
mbi groups,,1980.0,human resources,1 - 10,"medan, north sumatra, indonesia",indonesia,linkedin.com/company/mbi-groups,1,1
taman wisata matahari,tamanwistamatahari.co.id,2007.0,recreational facilities and services,1 - 10,"bogor, jawa barat, indonesia",indonesia,linkedin.com/company/tamanwisatamatahari,1,1
pt karya lestari sumber alam,,,mining & metals,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/pt-karya-lestari-sumber-alam,1,5
"tegalian technology, cv.",tegalian.com,2016.0,information technology and services,1 - 10,"tegal, jawa tengah, indonesia",indonesia,linkedin.com/company/tegalian-technology,1,1
equila agarwood,equilaagarwood.com,2014.0,farming,1 - 10,"selatan, east java, indonesia",indonesia,linkedin.com/company/equila-agarwood,1,1
pusat gadai indonesia,,2003.0,financial services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pusatgadaiindonesia,1,2
koala & tree,thekoalaandtree.com,2008.0,apparel & fashion,1 - 10,"tandjoengpinang, kepulauan riau, indonesia",indonesia,linkedin.com/company/koala-&-tree,1,2
pt. dian anugrah pratama,,,events services,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/pt-dian-anugrah-pratama,1,1
ceonyx games,ceonyx.com,2017.0,computer games,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/ceonyx-games,1,1
unit pelayanan pajak daerah uppd - kebayoran baru,,,information technology and services,1 - 10,"melawai, jakarta raya, indonesia",indonesia,linkedin.com/company/unit-pelayanan-pajak-daerah-uppd---kebayoran-baru,1,1
sisiran elite barbershop,,2014.0,consumer services,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/siilite,1,1
otel - on time express ltd indonesia,,1995.0,logistics and supply chain,1 - 10,"utara, penang, malaysia",indonesia,linkedin.com/company/otel---indonesia,1,2
pt. palu gada mukti,pgmsingosari.com,1990.0,construction,1 - 10,"malang, jawa timur, indonesia",indonesia,linkedin.com/company/pt-palu-gada-mukti,1,1
walaka surf school,,2006.0,"leisure, travel & tourism",1 - 10,"ratu, sulawesi barat, indonesia",indonesia,linkedin.com/company/walaka-surf-school,1,1
langage international,langageinternational.com,2003.0,education management,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/langage-international,1,2
gnews - social news reader,gnews.io,2015.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/gnews---social-news-reader,1,16
surocode,surocode.com,2011.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/surocode,1,1
bali air adventure,,2016.0,airlines/aviation,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/bali-air-adventure,1,1
travel bandung,travelbandung.co.id,2014.0,"leisure, travel & tourism",1 - 10,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/travel-bandung,1,2
bebek tepi sawah bogor,bebektepisawahrestaurant.com,2016.0,food & beverages,1 - 10,"cianjur, jawa barat, indonesia",indonesia,linkedin.com/company/btsbogor,1,1
foodservice today,foodservicetoday.co.id,2009.0,publishing,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/foodservice-today,1,3
bhinneka raya multimedia,,2016.0,media production,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/bhinneka-raya-multimedia,1,2
kitook,kitook.com,2012.0,internet,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/kitook,1,20
cetroid,cetroid.com,,computer software,1 - 10,"banyuwangi, jawa timur, indonesia",indonesia,linkedin.com/company/cetroid,1,1
dongengtravel,dongengtravel.com,2016.0,online media,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/dongengtravel,1,1
pt galuh cempaka,,,mining & metals,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/pt-galuh-cempaka,1,2
kampoong design,kampoong.com,,graphic design,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/kampoong-design,1,1
pt. garskin indonesia,garskin.com,2008.0,printing,1 - 10,"selatan, east java, indonesia",indonesia,linkedin.com/company/pt.-garskin-indonesia,1,1
swarna nusantara,swantara.or.id,2016.0,market research,1 - 10,"bogor, west java, indonesia",indonesia,linkedin.com/company/swarna-nusantara,1,1
kuramosia studio,kuramosia.com,2015.0,information technology and services,1 - 10,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/kuramosia-studio,1,1
www.belajarforex.biz,belajarforex.biz,2009.0,investment management,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/www-belajarforex-biz,1,1
srw dev,srwdev.com,2016.0,information technology and services,1 - 10,"yogyakarta, yogyakarta, indonesia",indonesia,linkedin.com/company/srw-dev,1,2
ipang,ipang.net,2010.0,marketing and advertising,1 - 10,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/ipang,1,1
qruviie,qruviie.com,2015.0,food & beverages,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/qruviie,1,3
toffin indonesia,toffin.id,2007.0,food & beverages,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/toffin-indonesia,1,1
pt hafar daya samudera (hafar marine pte ltd),,1980.0,maritime,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-hafar-daya-samudera-hafar-marine-pte-ltd-,1,7
pt lippo securities tbk,lipposecurities.co.id,1989.0,investment management,1 - 10,"tangerang, jawa barat, indonesia",indonesia,linkedin.com/company/pt-lipposecurities-tbk,1,2
lawyerindo legal support centre,lawyerindo.com,,legal services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/lawyerindo-legal-support-centre,1,4
foryou - your best hris,foryouhr.co,2017.0,human resources,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/foryouhris,1,1
garudapreneur,garudapreneur.com,2014.0,investment banking,1 - 10,"selatan, east java, indonesia",indonesia,linkedin.com/company/garudapreneur,1,1
global artha futures,,2004.0,financial services,1 - 10,"jakarta pusat, jakarta raya, indonesia",indonesia,linkedin.com/company/globalarthafutures,1,6
dnetwork.net,dnetwork.net,2013.0,civic & social organization,1 - 10,"denpasar, bali, indonesia",indonesia,linkedin.com/company/dnetwork.net,1,2
dtechcorp konsultindo prima,dtechcorp.com,2015.0,information technology and services,1 - 10,"utara, east java, indonesia",indonesia,linkedin.com/company/dtechcorp,1,2
indawo kharisma internusa,indawo.com,,furniture,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/indawo-kharisma-internusa,1,5
coral indonesia,coralshop.co.id,2015.0,internet,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/coral-indonesia,1,2
jogja international model united nations,joinmun.com,2012.0,international affairs,1 - 10,"yogyakarta, yogyakarta, indonesia",indonesia,linkedin.com/company/jogjainternationalmodelunitednations,1,7
gm teak furnitures,furniturejepara.xyz,2012.0,furniture,1 - 10,"jepara, central java, indonesia",indonesia,linkedin.com/company/gm-teak-furnitures,1,1
investindo nusantara sekuritas pt,,,financial services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/investindo-nusantara-sekuritas-pt,1,3
smk genius bandung,,,mining & metals,1 - 10,,indonesia,linkedin.com/company/smk-genius-bandung,1,1
pt delco jaya,delcojaya.co.id,2014.0,consumer electronics,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-delco-jaya,1,1
pt hardana anugerah insani (haifresh indonesia),haifresh.co.id,2010.0,facilities services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-hardana-anugerah-insani,1,1
pt. teknologi multimedia indonesia,pure-technology.net,2007.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt--teknologi-multimedia-indonesia,1,4
pt media inti mardhika / legion creative,,2010.0,events services,1 - 10,"surabaya, east java, indonesia",indonesia,linkedin.com/company/legioncreative,1,1
h26 design associate,h26design.com,2008.0,graphic design,1 - 10,"bandung, west java, indonesia",indonesia,linkedin.com/company/h26-design-associate,1,2
universitas negeri yogyakarta,,1964.0,higher education,1 - 10,"sleman, yogyakarta, indonesia",indonesia,linkedin.com/company/unyofficial,1,4
pt.tilam carpets indonesia,"www,tilamkarpet.com",2006.0,textiles,1 - 10,"bandung, west java, indonesia",indonesia,linkedin.com/company/pt-tilam-carpets-indonesia,1,1
vostred logo studio,vostred.com,2011.0,design,1 - 10,"bandung, west java, indonesia",indonesia,linkedin.com/company/vostred-logo-studio,1,1
hotel arcadia by horison,,2017.0,hospitality,1 - 10,"surabaya, east java, indonesia",indonesia,linkedin.com/company/hotel-arcadia-by-horison,1,2
diantara intermedia,diantaramedia.com,2013.0,internet,1 - 10,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/diantara-intermedia,1,3
sma islam kota batu,smaibatu.sch.id,,education management,1 - 10,"batu, jawa timur, indonesia",indonesia,linkedin.com/company/sma-islam-kota-batu,1,1
pt intersys,ivio.com,2002.0,electrical/electronic manufacturing,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-intersys,1,3
sukkhacitta,sukkhacitta.com,2016.0,apparel & fashion,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/sukkhacitta,1,2
"temindo (teknologi mandiri indonesia, pt)",temindo.com,2009.0,financial services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/temindo,1,1
vinvud technologies,vinvud.com,2015.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/vinvud-technologies,1,3
agro makmur abadi pt,agranirwa.com,,,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/agro-makmur-abadi-pt,1,1
"tobu indonesia steel, pt",,,logistics and supply chain,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/tobu-indonesia-steel-pt,1,2
essensift foundation,essensift.org,2016.0,non-profit organization management,1 - 10,"surabaya, east java, indonesia",indonesia,linkedin.com/company/essensift-foundation,1,1
bale raos,baleraos.co.id,,restaurants,1 - 10,"depok, jawa barat, indonesia",indonesia,linkedin.com/company/bale-raos,1,1
tebingbatu,tebingbatu.org,2014.0,management consulting,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/tebingbatu,1,1
apkbaru.net,apkbaru.net,2014.0,computer software,1 - 10,"palembang, sumatera selatan, indonesia",indonesia,linkedin.com/company/apkbaru-net,1,1
eizou graphic & web,eizou.id,2008.0,graphic design,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/eizou-graphic-&-web,1,7
yayasan sosial dan pendidikan bina muda,,,primary/secondary education,1 - 10,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/yayasan-sosial-dan-pendidikan-bina-muda,1,1
pt satria akasa investama,satria-akasa.com,2015.0,venture capital & private equity,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-satria-akasa-investama,1,1
multi trading indonesia global,mtiglobal.co.id,2004.0,computer hardware,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/multi-trading-indonesia-global,1,1
"colorpak indonesia tbk, pt",,,printing,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/colorpak-indonesia-tbk-pt,1,1
lintascafe,lintascafe.com,,online media,1 - 10,"barat, west java, indonesia",indonesia,linkedin.com/company/lintascafe,1,1
